# File: A221.bio_tech_prod.csv
# Title: Biomass Agricultural Production by Tech
# Units: EJ
# Description: Agricultural production by technology for biomass crops globally as a model output from V5.3 reference case
# Source: GCAM output
# Column types: ccccccnc
# ----------
scenario,region,sector,subsector,output,technology,2020,Units
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Australia_NZ,biomass,biomassGrass_AusCstW,biomass,biomassGrass_AusCstW_IRR_lo,1.07E-05,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Australia_NZ,biomass,biomassGrass_AusCstW,biomass,biomassGrass_AusCstW_RFD_hi,0.012621,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Australia_NZ,biomass,biomassGrass_AusCstW,biomass,biomassGrass_AusCstW_RFD_lo,0.00802026,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Australia_NZ,biomass,biomassGrass_AusInt,biomass,biomassGrass_AusInt_IRR_hi,2.04E-06,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Australia_NZ,biomass,biomassGrass_AusInt,biomass,biomassGrass_AusInt_IRR_lo,1.38E-06,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Australia_NZ,biomass,biomassGrass_AusInt,biomass,biomassGrass_AusInt_RFD_hi,0.00173713,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Australia_NZ,biomass,biomassGrass_AusInt,biomass,biomassGrass_AusInt_RFD_lo,0.00110341,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Australia_NZ,biomass,biomassGrass_MurrayDrlg,biomass,biomassGrass_MurrayDrlg_IRR_hi,0.00103263,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Australia_NZ,biomass,biomassGrass_MurrayDrlg,biomass,biomassGrass_MurrayDrlg_IRR_lo,7.05E-04,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Australia_NZ,biomass,biomassGrass_MurrayDrlg,biomass,biomassGrass_MurrayDrlg_RFD_hi,0.0199166,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Australia_NZ,biomass,biomassGrass_MurrayDrlg,biomass,biomassGrass_MurrayDrlg_RFD_lo,0.0126618,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Australia_NZ,biomass,biomassGrass_NewZealand,biomass,biomassGrass_NewZealand_IRR_hi,2.34E-05,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Australia_NZ,biomass,biomassGrass_NewZealand,biomass,biomassGrass_NewZealand_IRR_lo,1.62E-05,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Australia_NZ,biomass,biomassGrass_NewZealand,biomass,biomassGrass_NewZealand_RFD_hi,1.41E-04,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Australia_NZ,biomass,biomassGrass_NewZealand,biomass,biomassGrass_NewZealand_RFD_lo,9.74E-05,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Australia_NZ,biomass,biomassGrass_Tasmania,biomass,biomassGrass_Tasmania_IRR_hi,1.45E-05,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Australia_NZ,biomass,biomassGrass_Tasmania,biomass,biomassGrass_Tasmania_IRR_lo,9.76E-06,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Australia_NZ,biomass,biomassGrass_Tasmania,biomass,biomassGrass_Tasmania_RFD_hi,6.53E-05,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Australia_NZ,biomass,biomassGrass_Tasmania,biomass,biomassGrass_Tasmania_RFD_lo,4.16E-05,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Australia_NZ,biomass,biomassTree_AusCstE,biomass,biomassTree_AusCstE_IRR_hi,1.42E-05,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Australia_NZ,biomass,biomassTree_AusCstE,biomass,biomassTree_AusCstE_IRR_lo,9.63E-06,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Australia_NZ,biomass,biomassTree_AusCstE,biomass,biomassTree_AusCstE_RFD_hi,3.51E-04,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Australia_NZ,biomass,biomassTree_AusCstE,biomass,biomassTree_AusCstE_RFD_lo,2.23E-04,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Australia_NZ,biomass,biomassTree_AusCstN,biomass,biomassTree_AusCstN_IRR_hi,1.70E-07,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Australia_NZ,biomass,biomassTree_AusCstN,biomass,biomassTree_AusCstN_IRR_lo,1.14E-07,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Australia_NZ,biomass,biomassTree_AusCstN,biomass,biomassTree_AusCstN_RFD_hi,5.38E-06,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Australia_NZ,biomass,biomassTree_AusCstN,biomass,biomassTree_AusCstN_RFD_lo,3.53E-06,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Australia_NZ,biomass,biomassTree_AusCstS,biomass,biomassTree_AusCstS_IRR_hi,4.07E-09,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Australia_NZ,biomass,biomassTree_AusCstS,biomass,biomassTree_AusCstS_IRR_lo,2.75E-09,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Australia_NZ,biomass,biomassTree_AusCstS,biomass,biomassTree_AusCstS_RFD_hi,1.05E-06,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Australia_NZ,biomass,biomassTree_AusCstS,biomass,biomassTree_AusCstS_RFD_lo,6.68E-07,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Australia_NZ,biomass,biomassTree_AusCstW,biomass,biomassTree_AusCstW_IRR_hi,1.17E-09,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Australia_NZ,biomass,biomassTree_AusCstW,biomass,biomassTree_AusCstW_IRR_lo,7.90E-10,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Australia_NZ,biomass,biomassTree_AusCstW,biomass,biomassTree_AusCstW_RFD_hi,9.31E-07,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Australia_NZ,biomass,biomassTree_AusCstW,biomass,biomassTree_AusCstW_RFD_lo,5.91E-07,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Australia_NZ,biomass,biomassTree_MurrayDrlg,biomass,biomassTree_MurrayDrlg_IRR_hi,7.77E-06,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Australia_NZ,biomass,biomassTree_MurrayDrlg,biomass,biomassTree_MurrayDrlg_IRR_lo,5.30E-06,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Australia_NZ,biomass,biomassTree_MurrayDrlg,biomass,biomassTree_MurrayDrlg_RFD_hi,1.50E-04,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Australia_NZ,biomass,biomassTree_MurrayDrlg,biomass,biomassTree_MurrayDrlg_RFD_lo,9.52E-05,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Australia_NZ,biomass,biomassTree_NewZealand,biomass,biomassTree_NewZealand_IRR_hi,1.47E-04,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Australia_NZ,biomass,biomassTree_NewZealand,biomass,biomassTree_NewZealand_IRR_lo,1.01E-04,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Australia_NZ,biomass,biomassTree_NewZealand,biomass,biomassTree_NewZealand_RFD_hi,8.87E-04,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Australia_NZ,biomass,biomassTree_NewZealand,biomass,biomassTree_NewZealand_RFD_lo,6.10E-04,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Australia_NZ,biomass,biomassTree_Tasmania,biomass,biomassTree_Tasmania_IRR_hi,4.09E-06,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Australia_NZ,biomass,biomassTree_Tasmania,biomass,biomassTree_Tasmania_IRR_lo,2.76E-06,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Australia_NZ,biomass,biomassTree_Tasmania,biomass,biomassTree_Tasmania_RFD_hi,1.85E-05,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Australia_NZ,biomass,biomassTree_Tasmania,biomass,biomassTree_Tasmania_RFD_lo,1.18E-05,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Brazil,biomass,biomassGrass_AmazonR,biomass,biomassGrass_AmazonR_IRR_hi,2.11E-06,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Brazil,biomass,biomassGrass_AmazonR,biomass,biomassGrass_AmazonR_IRR_lo,1.36E-06,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Brazil,biomass,biomassGrass_AmazonR,biomass,biomassGrass_AmazonR_RFD_hi,0.00135834,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Brazil,biomass,biomassGrass_AmazonR,biomass,biomassGrass_AmazonR_RFD_lo,8.73E-04,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Brazil,biomass,biomassGrass_BrzCstE,biomass,biomassGrass_BrzCstE_IRR_hi,1.13E-04,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Brazil,biomass,biomassGrass_BrzCstE,biomass,biomassGrass_BrzCstE_IRR_lo,7.30E-05,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Brazil,biomass,biomassGrass_BrzCstE,biomass,biomassGrass_BrzCstE_RFD_hi,0.00266511,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Brazil,biomass,biomassGrass_BrzCstE,biomass,biomassGrass_BrzCstE_RFD_lo,0.00171214,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Brazil,biomass,biomassGrass_BrzCstN,biomass,biomassGrass_BrzCstN_IRR_hi,1.14E-05,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Brazil,biomass,biomassGrass_BrzCstN,biomass,biomassGrass_BrzCstN_IRR_lo,7.39E-06,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Brazil,biomass,biomassGrass_BrzCstN,biomass,biomassGrass_BrzCstN_RFD_hi,0.00222289,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Brazil,biomass,biomassGrass_BrzCstN,biomass,biomassGrass_BrzCstN_RFD_lo,0.0014348,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Brazil,biomass,biomassGrass_BrzCstS,biomass,biomassGrass_BrzCstS_IRR_hi,0.00103037,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Brazil,biomass,biomassGrass_BrzCstS,biomass,biomassGrass_BrzCstS_IRR_lo,6.64E-04,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Brazil,biomass,biomassGrass_BrzCstS,biomass,biomassGrass_BrzCstS_RFD_hi,0.0279318,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Brazil,biomass,biomassGrass_BrzCstS,biomass,biomassGrass_BrzCstS_RFD_lo,0.0179365,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Brazil,biomass,biomassGrass_ParnaibaR,biomass,biomassGrass_ParnaibaR_IRR_hi,4.46E-06,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Brazil,biomass,biomassGrass_ParnaibaR,biomass,biomassGrass_ParnaibaR_IRR_lo,2.89E-06,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Brazil,biomass,biomassGrass_ParnaibaR,biomass,biomassGrass_ParnaibaR_RFD_hi,5.71E-04,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Brazil,biomass,biomassGrass_ParnaibaR,biomass,biomassGrass_ParnaibaR_RFD_lo,3.68E-04,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Brazil,biomass,biomassGrass_RioLaPlata,biomass,biomassGrass_RioLaPlata_IRR_hi,1.56E-04,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Brazil,biomass,biomassGrass_RioLaPlata,biomass,biomassGrass_RioLaPlata_IRR_lo,1.01E-04,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Brazil,biomass,biomassGrass_RioLaPlata,biomass,biomassGrass_RioLaPlata_RFD_hi,0.0152022,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Brazil,biomass,biomassGrass_RioLaPlata,biomass,biomassGrass_RioLaPlata_RFD_lo,0.00977052,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Brazil,biomass,biomassGrass_SAmerCstNE,biomass,biomassGrass_SAmerCstNE_RFD_hi,1.12E-05,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Brazil,biomass,biomassGrass_SAmerCstNE,biomass,biomassGrass_SAmerCstNE_RFD_lo,7.20E-06,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Brazil,biomass,biomassGrass_SaoFrancR,biomass,biomassGrass_SaoFrancR_IRR_hi,7.41E-05,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Brazil,biomass,biomassGrass_SaoFrancR,biomass,biomassGrass_SaoFrancR_IRR_lo,4.78E-05,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Brazil,biomass,biomassGrass_SaoFrancR,biomass,biomassGrass_SaoFrancR_RFD_hi,0.0030151,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Brazil,biomass,biomassGrass_SaoFrancR,biomass,biomassGrass_SaoFrancR_RFD_lo,0.00193699,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Brazil,biomass,biomassGrass_TocantinsR,biomass,biomassGrass_TocantinsR_IRR_hi,8.69E-06,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Brazil,biomass,biomassGrass_TocantinsR,biomass,biomassGrass_TocantinsR_IRR_lo,5.62E-06,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Brazil,biomass,biomassGrass_TocantinsR,biomass,biomassGrass_TocantinsR_RFD_hi,0.0012032,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Brazil,biomass,biomassGrass_TocantinsR,biomass,biomassGrass_TocantinsR_RFD_lo,7.74E-04,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Brazil,biomass,biomassTree_AmazonR,biomass,biomassTree_AmazonR_IRR_hi,2.78E-06,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Brazil,biomass,biomassTree_AmazonR,biomass,biomassTree_AmazonR_IRR_lo,1.80E-06,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Brazil,biomass,biomassTree_AmazonR,biomass,biomassTree_AmazonR_RFD_hi,0.00178932,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Brazil,biomass,biomassTree_AmazonR,biomass,biomassTree_AmazonR_RFD_lo,0.00115361,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Brazil,biomass,biomassTree_BrzCstE,biomass,biomassTree_BrzCstE_IRR_hi,7.46E-07,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Brazil,biomass,biomassTree_BrzCstE,biomass,biomassTree_BrzCstE_IRR_lo,4.84E-07,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Brazil,biomass,biomassTree_BrzCstE,biomass,biomassTree_BrzCstE_RFD_hi,1.76E-05,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Brazil,biomass,biomassTree_BrzCstE,biomass,biomassTree_BrzCstE_RFD_lo,1.14E-05,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Brazil,biomass,biomassTree_BrzCstN,biomass,biomassTree_BrzCstN_IRR_hi,1.06E-07,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Brazil,biomass,biomassTree_BrzCstN,biomass,biomassTree_BrzCstN_IRR_lo,6.86E-08,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Brazil,biomass,biomassTree_BrzCstN,biomass,biomassTree_BrzCstN_RFD_hi,2.06E-05,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Brazil,biomass,biomassTree_BrzCstN,biomass,biomassTree_BrzCstN_RFD_lo,1.33E-05,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Brazil,biomass,biomassTree_BrzCstS,biomass,biomassTree_BrzCstS_IRR_hi,2.36E-05,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Brazil,biomass,biomassTree_BrzCstS,biomass,biomassTree_BrzCstS_IRR_lo,1.53E-05,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Brazil,biomass,biomassTree_BrzCstS,biomass,biomassTree_BrzCstS_RFD_hi,6.41E-04,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Brazil,biomass,biomassTree_BrzCstS,biomass,biomassTree_BrzCstS_RFD_lo,4.13E-04,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Brazil,biomass,biomassTree_OrinocoR,biomass,biomassTree_OrinocoR_RFD_hi,3.53E-10,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Brazil,biomass,biomassTree_OrinocoR,biomass,biomassTree_OrinocoR_RFD_lo,3.53E-10,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Brazil,biomass,biomassTree_ParnaibaR,biomass,biomassTree_ParnaibaR_IRR_hi,5.57E-07,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Brazil,biomass,biomassTree_ParnaibaR,biomass,biomassTree_ParnaibaR_IRR_lo,3.61E-07,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Brazil,biomass,biomassTree_ParnaibaR,biomass,biomassTree_ParnaibaR_RFD_hi,7.13E-05,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Brazil,biomass,biomassTree_ParnaibaR,biomass,biomassTree_ParnaibaR_RFD_lo,4.60E-05,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Brazil,biomass,biomassTree_RioLaPlata,biomass,biomassTree_RioLaPlata_IRR_hi,2.99E-06,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Brazil,biomass,biomassTree_RioLaPlata,biomass,biomassTree_RioLaPlata_IRR_lo,1.93E-06,EJ
