# File: A221.bio_tech_land_alloc.csv
# Title: Biochar technology land allocation for 2020
# Units: thous km2
# Description: Model output from GCAM v5.3 run reference case for detailed land allocation in each region for biomass only
# Source: RGCAM output
# Column types: cccnc
# ----------
scenario,region,LandLeaf,2020,Units
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Central Asia,biomassTree_ObR_IRR_hi,1.43E-05,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Central Asia,biomassTree_ObR_IRR_lo,1.41E-05,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Central Asia,biomassTree_ObR_RFD_hi,0.00104588,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Central Asia,biomassTree_ObR_RFD_lo,0.00103273,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Central Asia,biomassTree_SyrDaryaR_IRR_hi,7.50E-05,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Central Asia,biomassTree_SyrDaryaR_IRR_lo,7.38E-05,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Central Asia,biomassTree_SyrDaryaR_RFD_hi,2.17E-04,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Central Asia,biomassTree_SyrDaryaR_RFD_lo,2.14E-04,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Central Asia,biomassTree_UralR_IRR_lo,0,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Central Asia,biomassTree_UralR_RFD_lo,0,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Central Asia,biomassTree_VolgaR_IRR_hi,9.99E-08,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Central Asia,biomassTree_VolgaR_IRR_lo,9.86E-08,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Central Asia,biomassTree_VolgaR_RFD_hi,1.94E-06,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Central Asia,biomassTree_VolgaR_RFD_lo,1.92E-06,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Central Asia,biomassTree_YeniseiR_IRR_hi,8.00E-05,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Central Asia,biomassTree_YeniseiR_IRR_lo,7.99E-05,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Central Asia,biomassTree_YeniseiR_RFD_hi,0.00288467,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Central Asia,biomassTree_YeniseiR_RFD_lo,0.00288439,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",China,biomassGrass_AmurR_IRR_hi,0.0156302,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",China,biomassGrass_AmurR_IRR_lo,0.0123331,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",China,biomassGrass_AmurR_RFD_hi,0.127622,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",China,biomassGrass_AmurR_RFD_lo,0.102412,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",China,biomassGrass_BoHai_IRR_hi,0.0150608,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",China,biomassGrass_BoHai_IRR_lo,0.0119705,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",China,biomassGrass_BoHai_RFD_hi,0.069838,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",China,biomassGrass_BoHai_RFD_lo,0.0560134,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",China,biomassGrass_ChinaCst_IRR_hi,0.012326,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",China,biomassGrass_ChinaCst_IRR_lo,0.00971246,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",China,biomassGrass_ChinaCst_RFD_hi,0.0533713,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",China,biomassGrass_ChinaCst_RFD_lo,0.0426719,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",China,biomassGrass_GangesR_IRR_hi,0.00398035,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",China,biomassGrass_GangesR_IRR_lo,0.00316859,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",China,biomassGrass_GangesR_RFD_hi,0.0169315,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",China,biomassGrass_GangesR_RFD_lo,0.0135443,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",China,biomassGrass_Gobi_IRR_hi,0.00837047,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",China,biomassGrass_Gobi_IRR_lo,0.006664,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",China,biomassGrass_Gobi_RFD_hi,0.0227246,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",China,biomassGrass_Gobi_RFD_lo,0.0181785,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",China,biomassGrass_Hainan_IRR_hi,1.41E-04,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",China,biomassGrass_Hainan_IRR_lo,1.11E-04,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",China,biomassGrass_Hainan_RFD_hi,0.00195238,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",China,biomassGrass_Hainan_RFD_lo,0.00156754,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",China,biomassGrass_Hong_IRR_hi,9.21E-04,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",China,biomassGrass_Hong_IRR_lo,7.28E-04,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",China,biomassGrass_Hong_RFD_hi,0.00944726,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",China,biomassGrass_Hong_RFD_lo,0.00757714,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",China,biomassGrass_HuangHeR_IRR_hi,0.0245166,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",China,biomassGrass_HuangHeR_IRR_lo,0.0193277,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",China,biomassGrass_HuangHeR_RFD_hi,0.116034,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",China,biomassGrass_HuangHeR_RFD_lo,0.0929186,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",China,biomassGrass_IndusR_IRR_hi,5.49E-06,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",China,biomassGrass_IndusR_IRR_lo,4.35E-06,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",China,biomassGrass_IndusR_RFD_hi,3.90E-05,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",China,biomassGrass_IndusR_RFD_lo,3.12E-05,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",China,biomassGrass_IrrawaddyR_IRR_hi,1.53E-04,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",China,biomassGrass_IrrawaddyR_IRR_lo,1.21E-04,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",China,biomassGrass_IrrawaddyR_RFD_hi,7.34E-04,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",China,biomassGrass_IrrawaddyR_RFD_lo,5.87E-04,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",China,biomassGrass_LBalkash_IRR_hi,0.00258062,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",China,biomassGrass_LBalkash_IRR_lo,0.00204705,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",China,biomassGrass_LBalkash_RFD_hi,0.00503578,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",China,biomassGrass_LBalkash_RFD_lo,0.00404316,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",China,biomassGrass_Mekong_IRR_hi,0.00132636,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",China,biomassGrass_Mekong_IRR_lo,0.00104713,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",China,biomassGrass_Mekong_RFD_hi,0.0109991,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",China,biomassGrass_Mekong_RFD_lo,0.00882181,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",China,biomassGrass_ObR_IRR_hi,0.00204223,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",China,biomassGrass_ObR_IRR_lo,0.00160886,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",China,biomassGrass_ObR_RFD_hi,0.00484609,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",China,biomassGrass_ObR_RFD_lo,0.00386443,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",China,biomassGrass_RusCstSE_IRR_hi,4.52E-04,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",China,biomassGrass_RusCstSE_IRR_lo,3.58E-04,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",China,biomassGrass_RusCstSE_RFD_hi,0.00188319,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",China,biomassGrass_RusCstSE_RFD_lo,0.00151199,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",China,biomassGrass_SChinaSea_IRR_hi,4.37E-04,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",China,biomassGrass_SChinaSea_IRR_lo,3.45E-04,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",China,biomassGrass_SChinaSea_RFD_hi,0.00314349,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",China,biomassGrass_SChinaSea_RFD_lo,0.00252387,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",China,biomassGrass_Salween_IRR_hi,3.30E-04,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",China,biomassGrass_Salween_IRR_lo,2.61E-04,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",China,biomassGrass_Salween_RFD_hi,0.00358603,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",China,biomassGrass_Salween_RFD_lo,0.00287316,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",China,biomassGrass_Tarim_IRR_hi,0.0215208,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",China,biomassGrass_Tarim_IRR_lo,0.0172095,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",China,biomassGrass_Tarim_RFD_hi,0.0397541,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",China,biomassGrass_Tarim_RFD_lo,0.0316013,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",China,biomassGrass_XunJiang_IRR_hi,0.00178706,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",China,biomassGrass_XunJiang_IRR_lo,0.00140337,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",China,biomassGrass_XunJiang_RFD_hi,0.0149354,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",China,biomassGrass_XunJiang_RFD_lo,0.011935,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",China,biomassGrass_Yangtze_IRR_hi,0.0207552,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",China,biomassGrass_Yangtze_IRR_lo,0.0163857,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",China,biomassGrass_Yangtze_RFD_hi,0.122942,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",China,biomassGrass_Yangtze_RFD_lo,0.0982441,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",China,biomassGrass_ZiyaHe_IRR_hi,0.0194297,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",China,biomassGrass_ZiyaHe_IRR_lo,0.015328,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",China,biomassGrass_ZiyaHe_RFD_hi,0.0582518,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",China,biomassGrass_ZiyaHe_RFD_lo,0.0467451,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",China,biomassTree_AmurR_IRR_hi,0.0322367,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",China,biomassTree_AmurR_IRR_lo,0.0264145,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",China,biomassTree_AmurR_RFD_hi,0.263272,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",China,biomassTree_AmurR_RFD_lo,0.219258,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",China,biomassTree_BoHai_IRR_hi,0.0192953,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",China,biomassTree_BoHai_IRR_lo,0.0159208,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",China,biomassTree_BoHai_RFD_hi,0.0894777,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",China,biomassTree_BoHai_RFD_lo,0.0744813,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",China,biomassTree_ChinaCst_IRR_hi,0.0441131,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",China,biomassTree_ChinaCst_IRR_lo,0.0360862,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",China,biomassTree_ChinaCst_RFD_hi,0.190972,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",China,biomassTree_ChinaCst_RFD_lo,0.158484,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",China,biomassTree_GangesR_IRR_hi,4.98E-04,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",China,biomassTree_GangesR_IRR_lo,4.11E-04,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",China,biomassTree_GangesR_RFD_hi,0.00211414,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",China,biomassTree_GangesR_RFD_lo,0.00175537,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",China,biomassTree_Gobi_IRR_hi,6.10E-05,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",China,biomassTree_Gobi_IRR_lo,5.04E-05,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",China,biomassTree_Gobi_RFD_hi,1.66E-04,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",China,biomassTree_Gobi_RFD_lo,1.38E-04,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",China,biomassTree_Hainan_IRR_hi,1.66E-04,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",China,biomassTree_Hainan_IRR_lo,1.36E-04,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",China,biomassTree_Hainan_RFD_hi,0.00230852,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",China,biomassTree_Hainan_RFD_lo,0.00192356,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",China,biomassTree_Hong_IRR_hi,6.53E-04,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",China,biomassTree_Hong_IRR_lo,5.37E-04,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",China,biomassTree_Hong_RFD_hi,0.00670632,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",China,biomassTree_Hong_RFD_lo,0.00558234,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",China,biomassTree_HuangHeR_IRR_hi,0.0128665,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",China,biomassTree_HuangHeR_IRR_lo,0.0105344,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",China,biomassTree_HuangHeR_RFD_hi,0.0609131,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",China,biomassTree_HuangHeR_RFD_lo,0.0506273,thous km2
